,year,state,n_killed,n_injured
158766,2016,Illinois,0,0
158767,2016,Florida,0,0
158768,2016,North Carolina,0,0
158769,2016,North Carolina,1,0
158770,2016,Florida,0,0
158771,2016,Virginia,0,1
158772,2016,Ohio,1,0
158773,2016,New York,0,3
158774,2016,California,1,0
158775,2016,Arizona,2,0
158776,2016,West Virginia,0,1
158777,2016,Florida,0,0
158778,2016,Michigan,0,1
158779,2016,Ohio,1,0
158780,2016,Florida,0,1
158781,2016,Pennsylvania,0,0
158782,2016,Florida,0,1
158783,2016,Louisiana,0,1
158784,2016,Kentucky,0,1
158785,2016,New York,1,0
158786,2016,South Carolina,0,1
158787,2016,South Carolina,0,1
158788,2016,Georgia,0,1
158789,2016,Massachusetts,0,0
158790,2016,California,0,4
158791,2016,Massachusetts,0,1
158792,2016,District of Columbia,0,1
158793,2016,North Carolina,1,0
158794,2016,Delaware,0,1
158795,2016,Louisiana,0,0
158796,2016,South Carolina,1,0
158797,2016,Ohio,0,0
158798,2016,Georgia,1,0
158799,2016,Maryland,0,0
158800,2016,Florida,0,0
158801,2016,Massachusetts,0,0
158802,2016,Texas,1,0
158803,2016,Illinois,0,0
158804,2016,California,1,2
158805,2016,Louisiana,0,0
158806,2016,Montana,0,0
158807,2016,North Carolina,1,0
158808,2016,Colorado,1,0
158809,2016,Illinois,0,1
158810,2016,West Virginia,1,0
158811,2016,Texas,1,3
158812,2016,Tennessee,0,0
158813,2016,Virginia,0,0
158814,2016,Illinois,0,0
158815,2016,Alabama,0,0
158816,2016,Texas,0,1
158817,2016,Tennessee,0,0
158818,2016,Tennessee,0,0
158819,2016,Tennessee,0,0
158820,2016,Georgia,1,0
158821,2016,South Carolina,1,0
158822,2016,Virginia,0,0
158823,2016,Texas,2,0
158824,2016,California,0,1
158825,2016,California,0,1
158826,2016,Idaho,0,0
158827,2016,Illinois,0,1
158828,2016,Illinois,0,0
158829,2016,Tennessee,0,0
158830,2016,Mississippi,1,0
158831,2016,Mississippi,0,0
158832,2016,California,0,0
158833,2016,California,0,0
158834,2016,Georgia,1,0
158835,2016,South Carolina,0,0
158836,2016,Tennessee,0,0
158837,2016,Alabama,0,0
158838,2016,California,0,1
158839,2016,California,0,1
158840,2016,Texas,2,0
158841,2016,New Jersey,0,1
158842,2016,Florida,1,0
158843,2016,Illinois,0,0
158844,2016,Ohio,1,0
158845,2016,California,1,0
158846,2016,Florida,0,1
158847,2016,North Carolina,0,0
158848,2016,South Carolina,1,0
158849,2016,Illinois,0,2
158850,2016,Kentucky,0,0
158851,2016,New Hampshire,1,0
158852,2016,Illinois,0,1
158853,2016,New Jersey,0,0
158854,2016,Illinois,0,1
158855,2016,Illinois,0,1
158856,2016,Illinois,0,1
158857,2016,California,1,2
158858,2016,Louisiana,0,0
158859,2016,Colorado,0,0
158860,2016,Louisiana,0,1
158861,2016,Maine,0,0
158862,2016,Maine,0,0
158863,2016,California,2,0
158864,2016,New York,2,0
158865,2016,California,1,0
158866,2016,New York,1,0
158867,2016,Illinois,1,2
158868,2016,California,0,1
158869,2016,Kentucky,1,0
158870,2016,Texas,0,1
158871,2016,Illinois,0,1
158872,2016,Nevada,1,0
158873,2016,Illinois,1,2
158874,2016,Illinois,0,2
158875,2016,Illinois,0,0
158876,2016,Illinois,2,0
158877,2016,Colorado,0,0
158878,2016,California,1,0
158879,2016,Idaho,0,0
158880,2016,Illinois,0,1
158881,2016,Montana,0,1
158882,2016,Michigan,0,0
158883,2016,Oklahoma,0,0
158884,2016,Georgia,0,0
158885,2016,Florida,0,3
158886,2016,Oregon,0,0
158887,2016,Florida,0,0
158888,2016,North Carolina,1,0
158889,2016,Iowa,0,0
158890,2016,North Carolina,1,0
158891,2016,Indiana,1,0
158892,2016,Ohio,0,1
158893,2016,Maryland,0,0
158894,2016,Tennessee,0,2
158895,2016,Virginia,0,1
158896,2016,Florida,0,0
158897,2016,New York,0,1
158898,2016,Illinois,0,3
158899,2016,Alaska,0,0
158900,2016,New Jersey,0,2
158901,2016,Tennessee,0,0
158902,2016,New Jersey,1,0
158903,2016,Arkansas,0,1
158904,2016,Delaware,1,0
158905,2016,Alabama,0,1
158906,2016,New Mexico,0,1
158907,2016,California,0,0
158908,2016,California,1,0
158909,2016,New York,0,1
158910,2016,California,0,0
158911,2016,California,0,2
158912,2016,Delaware,0,0
158913,2016,Oklahoma,0,1
158914,2016,Louisiana,0,0
158915,2016,Washington,1,0
158916,2016,New York,0,1
158917,2016,Minnesota,1,0
158918,2016,New Mexico,0,0
158919,2016,California,0,4
158920,2016,Kansas,0,1
158921,2016,Pennsylvania,0,0
158922,2016,Illinois,0,0
158923,2016,Alabama,1,0
158924,2016,Georgia,0,0
158925,2016,Oklahoma,0,1
158926,2016,New Hampshire,1,0
158927,2016,Illinois,0,0
158928,2016,Texas,0,1
158929,2016,Florida,0,0
158930,2016,Iowa,0,1
158931,2016,Florida,1,0
158932,2016,Illinois,0,1
158933,2016,Florida,0,1
158934,2016,Pennsylvania,1,0
158935,2016,Florida,0,1
158936,2016,Minnesota,0,0
158937,2016,Texas,1,1
158938,2016,Oregon,0,0
158939,2016,Delaware,0,0
158940,2016,Illinois,0,1
158941,2016,Missouri,1,1
158942,2016,South Carolina,0,1
158943,2016,Illinois,1,0
158944,2016,Ohio,1,1
158945,2016,Massachusetts,0,0
158946,2016,Connecticut,0,0
158947,2016,Oregon,0,0
158948,2016,Pennsylvania,1,0
158949,2016,Montana,0,0
158950,2016,Utah,0,0
158951,2016,New York,1,0
158952,2016,New Jersey,0,0
158953,2016,Connecticut,0,0
158954,2016,Washington,0,1
158955,2016,Oklahoma,0,1
158956,2016,Ohio,0,0
158957,2016,New York,0,0
158958,2016,New Jersey,0,0
158959,2016,Wisconsin,0,0
158960,2016,Illinois,0,1
158961,2016,North Carolina,0,1
158962,2016,Iowa,1,0
158963,2016,Illinois,0,1
158964,2016,Virginia,1,0
158965,2016,Texas,1,0
158966,2016,Vermont,0,0
158967,2016,Arkansas,0,0
158968,2016,California,0,0
158969,2016,South Carolina,0,0
158970,2016,Michigan,0,1
158971,2016,Illinois,0,1
158972,2016,Illinois,0,1
158973,2016,Tennessee,0,0
158974,2016,Texas,0,1
158975,2016,West Virginia,0,0
158976,2016,Massachusetts,0,0
158977,2016,Illinois,0,1
158978,2016,Georgia,0,0
158979,2016,Mississippi,0,1
158980,2016,Georgia,0,1
158981,2016,California,0,1
158982,2016,Kentucky,0,1
158983,2016,California,0,0
158984,2016,Alabama,1,0
158985,2016,Illinois,0,3
158986,2016,Ohio,0,1
158987,2016,Nevada,1,0
158988,2016,Delaware,0,0
158989,2016,Louisiana,1,1
158990,2016,Illinois,0,2
158991,2016,Maryland,0,1
158992,2016,Texas,1,2
158993,2016,Illinois,1,0
158994,2016,Texas,0,0
158995,2016,Maryland,0,0
158996,2016,Illinois,0,0
158997,2016,Florida,0,0
158998,2016,Texas,0,1
158999,2016,Louisiana,0,0
159000,2016,South Carolina,0,0
159001,2016,Virginia,0,1
159002,2016,Illinois,1,0
159003,2016,Pennsylvania,0,1
159004,2016,Tennessee,0,1
159005,2016,South Carolina,1,1
159006,2016,Tennessee,0,1
159007,2016,Texas,0,1
159008,2016,Virginia,0,0
159009,2016,Virginia,1,0
159010,2016,New York,0,1
159011,2016,Illinois,2,0
159012,2016,Louisiana,0,0
159013,2016,Alabama,0,0
159014,2016,Illinois,0,0
159015,2016,Colorado,1,0
159016,2016,Louisiana,0,1
159017,2016,Michigan,0,0
159018,2016,Michigan,0,0
159019,2016,Texas,0,1
159020,2016,Texas,1,0
159021,2016,Florida,0,0
159022,2016,Florida,0,0
159023,2016,Florida,0,0
159024,2016,Florida,0,0
159025,2016,Florida,0,0
159026,2016,Florida,0,1
159027,2016,Virginia,0,1
159028,2016,Texas,1,0
159029,2016,Florida,0,0
159030,2016,Illinois,0,1
159031,2016,California,0,0
159032,2016,Michigan,0,0
159033,2016,North Carolina,0,0
159034,2016,Virginia,0,0
159035,2016,Kentucky,0,0
159036,2016,Missouri,0,0
159037,2016,Montana,0,0
159038,2016,Ohio,1,0
159039,2016,Florida,1,0
159040,2016,Alabama,0,1
159041,2016,Ohio,0,1
159042,2016,Mississippi,0,0
159043,2016,Mississippi,0,1
159044,2016,Missouri,0,1
159045,2016,Ohio,0,1
159046,2016,Missouri,1,0
159047,2016,Indiana,1,0
159048,2016,West Virginia,0,1
159049,2016,Illinois,0,0
159050,2016,Indiana,1,0
159051,2016,Mississippi,0,1
159052,2016,Wyoming,0,0
159053,2016,Indiana,0,0
159054,2016,Kentucky,0,0
159055,2016,New York,0,1
159056,2016,Indiana,0,1
159057,2016,New Jersey,1,0
159058,2016,North Carolina,0,1
159059,2016,Washington,1,0
159060,2016,Pennsylvania,1,0
159061,2016,North Carolina,0,0
159062,2016,South Dakota,0,0
159063,2016,Florida,0,1
159064,2016,Mississippi,0,2
159065,2016,Tennessee,0,1
159066,2016,Virginia,0,0
159067,2016,Georgia,0,1
159068,2016,Missouri,0,0
159069,2016,Louisiana,0,0
159070,2016,New Jersey,1,0
159071,2016,Colorado,3,0
159072,2016,Nevada,1,0
159073,2016,Washington,1,0
159074,2016,Illinois,0,1
159075,2016,New York,0,0
159076,2016,Illinois,0,2
159077,2016,Illinois,0,1
159078,2016,Texas,0,0
159079,2016,South Carolina,1,0
159080,2016,Indiana,1,0
159081,2016,Massachusetts,1,0
159082,2016,Virginia,1,0
159083,2016,Missouri,0,1
159084,2016,Ohio,0,1
159085,2016,California,0,0
159086,2016,Missouri,0,1
159087,2016,Wisconsin,0,1
159088,2016,Texas,1,0
159089,2016,Florida,0,0
159090,2016,Maryland,0,3
159091,2016,Louisiana,0,0
159092,2016,Pennsylvania,0,1
159093,2016,Texas,0,1
159094,2016,Maine,0,0
159095,2016,California,1,0
159096,2016,North Carolina,0,0
159097,2016,Colorado,0,0
159098,2016,Arkansas,0,0
159099,2016,Louisiana,0,1
159100,2016,Pennsylvania,0,1
159101,2016,Arkansas,0,1
159102,2016,California,0,1
159103,2016,Missouri,0,1
159104,2016,Pennsylvania,0,1
159105,2016,New York,0,1
159106,2016,Arkansas,1,0
159107,2016,New Jersey,0,0
159108,2016,Ohio,0,1
159109,2016,Kansas,0,0
159110,2016,California,1,0
159111,2016,Colorado,0,0
159112,2016,Oklahoma,0,1
159113,2016,Kentucky,0,0
159114,2016,Missouri,0,3
159115,2016,Indiana,0,2
159116,2016,Colorado,2,0
159117,2016,Virginia,0,0
159118,2016,Alaska,0,0
159119,2016,Mississippi,0,1
159120,2016,Oklahoma,1,0
159121,2016,Ohio,2,1
159122,2016,New York,0,1
159123,2016,Texas,1,2
159124,2016,Texas,0,0
159125,2016,California,0,0
159126,2016,California,0,1
159127,2016,Kansas,0,0
159128,2016,Illinois,0,1
159129,2016,Virginia,1,0
159130,2016,Kentucky,0,0
159131,2016,Oklahoma,1,1
159132,2016,Illinois,1,0
159133,2016,Virginia,0,0
159134,2016,New Jersey,0,0
159135,2016,Pennsylvania,0,3
159136,2016,Kentucky,0,0
159137,2016,Nevada,1,0
159138,2016,Maryland,1,0
159139,2016,Massachusetts,0,0
159140,2016,Missouri,0,1
159141,2016,North Carolina,0,2
159142,2016,Missouri,1,0
159143,2016,Arkansas,1,0
159144,2016,Texas,0,0
159145,2016,Kansas,0,0
159146,2016,Texas,0,0
159147,2016,Alabama,0,0
159148,2016,New Hampshire,0,1
159149,2016,Iowa,0,0
159150,2016,Virginia,1,1
159151,2016,Tennessee,0,0
159152,2016,Alabama,0,1
159153,2016,Alabama,0,1
159154,2016,Texas,0,1
159155,2016,Texas,0,2
159156,2016,Massachusetts,0,0
159157,2016,Tennessee,0,1
159158,2016,Massachusetts,0,0
159159,2016,Texas,0,1
159160,2016,Florida,0,0
159161,2016,Massachusetts,0,0
159162,2016,New York,1,0
159163,2016,Washington,1,0
159164,2016,Ohio,0,0
159165,2016,Washington,0,0
159166,2016,Florida,0,0
159167,2016,New York,0,0
159168,2016,Missouri,1,1
159169,2016,Massachusetts,0,1
159170,2016,Louisiana,1,0
159171,2016,Louisiana,0,1
159172,2016,Nebraska,0,0
159173,2016,Virginia,1,0
159174,2016,Indiana,0,0
159175,2016,Virginia,0,0
159176,2016,Colorado,0,1
159177,2016,Pennsylvania,0,0
159178,2016,Alaska,0,0
159179,2016,Pennsylvania,0,0
159180,2016,South Dakota,1,0
159181,2016,Kansas,1,0
159182,2016,Georgia,1,0
159183,2016,Washington,2,0
159184,2016,Kansas,0,1
159185,2016,Virginia,0,1
159186,2016,Oregon,0,1
159187,2016,Florida,0,0
159188,2016,Minnesota,0,0
159189,2016,Washington,0,1
159190,2016,Texas,1,0
159191,2016,Florida,0,0
159192,2016,New York,0,0
159193,2016,New Jersey,0,0
159194,2016,Massachusetts,0,0
159195,2016,Indiana,0,1
159196,2016,Texas,0,1
159197,2016,Indiana,1,0
159198,2016,Oklahoma,0,1
159199,2016,Michigan,1,0
159200,2016,California,0,0
159201,2016,Illinois,0,0
159202,2016,Illinois,0,1
159203,2016,Kansas,1,0
159204,2016,Florida,0,1
159205,2016,Florida,0,1
159206,2016,Florida,0,1
159207,2016,Florida,0,0
159208,2016,Florida,0,0
159209,2016,Florida,0,0
159210,2016,Florida,0,1
159211,2016,California,1,0
159212,2016,Florida,0,1
159213,2016,Florida,0,1
159214,2016,California,0,1
159215,2016,Indiana,1,1
159216,2016,California,0,0
159217,2016,California,0,0
159218,2016,California,0,0
159219,2016,Indiana,1,0
159220,2016,Indiana,0,1
159221,2016,Texas,0,0
159222,2016,Iowa,0,0
159223,2016,Michigan,0,0
159224,2016,Kentucky,0,1
159225,2016,Texas,0,1
159226,2016,North Carolina,1,0
159227,2016,Texas,0,0
159228,2016,Illinois,0,0
159229,2016,Indiana,0,0
159230,2016,Indiana,0,0
159231,2016,Indiana,0,1
159232,2016,Louisiana,1,0
159233,2016,New Jersey,0,1
159234,2016,Illinois,1,0
159235,2016,Maryland,2,4
159236,2016,Ohio,2,0
159237,2016,California,0,2
159238,2016,Delaware,0,0
159239,2016,Delaware,0,1
159240,2016,Alaska,0,0
159241,2016,California,0,1
159242,2016,Virginia,0,1
159243,2016,Tennessee,0,1
159244,2016,Indiana,1,0
159245,2016,Michigan,0,0
159246,2016,California,0,1
159247,2016,Maryland,1,0
159248,2016,Virginia,0,0
159249,2016,Arkansas,0,1
159250,2016,Louisiana,0,0
159251,2016,California,0,0
159252,2016,District of Columbia,1,0
159253,2016,Maryland,1,0
159254,2016,Maryland,0,0
159255,2016,West Virginia,0,0
159256,2016,Illinois,0,0
159257,2016,Hawaii,0,0
159258,2016,Illinois,0,1
159259,2016,Mississippi,0,0
159260,2016,Missouri,0,1
159261,2016,Alabama,0,0
159262,2016,Wisconsin,0,0
159263,2016,California,0,3
159264,2016,Texas,0,0
159265,2016,California,0,0
159266,2016,South Carolina,0,0
159267,2016,South Carolina,0,0
159268,2016,Louisiana,0,1
159269,2016,California,1,0
159270,2016,District of Columbia,0,0
159271,2016,Alaska,0,1
159272,2016,New Mexico,0,1
159273,2016,Louisiana,1,0
159274,2016,Ohio,0,0
159275,2016,California,1,0
159276,2016,Florida,0,1
159277,2016,Louisiana,0,1
159278,2016,Michigan,2,0
159279,2016,Tennessee,0,1
159280,2016,Wisconsin,0,0
159281,2016,Wisconsin,0,1
159282,2016,Michigan,0,1
159283,2016,Texas,0,0
159284,2016,North Carolina,0,0
159285,2016,California,0,0
159286,2016,North Carolina,0,0
159287,2016,Texas,0,1
159288,2016,Texas,0,0
159289,2016,North Carolina,0,0
159290,2016,Louisiana,0,0
159291,2016,New Jersey,1,0
159292,2016,Michigan,0,0
159293,2016,New Jersey,1,0
159294,2016,Texas,0,1
159295,2016,Louisiana,0,0
159296,2016,South Carolina,0,1
159297,2016,Ohio,0,1
159298,2016,New Jersey,0,0
159299,2016,Georgia,0,1
159300,2016,West Virginia,0,0
159301,2016,Kansas,0,0
159302,2016,Florida,1,0
159303,2016,New York,0,0
159304,2016,Pennsylvania,1,0
159305,2016,Wisconsin,0,0
159306,2016,Colorado,0,3
159307,2016,New York,0,0
159308,2016,Pennsylvania,2,0
159309,2016,Kansas,0,0
159310,2016,Texas,1,0
159311,2016,Illinois,0,1
159312,2016,Illinois,0,1
159313,2016,Illinois,1,0
159314,2016,Illinois,0,1
159315,2016,Texas,0,1
159316,2016,Illinois,0,1
159317,2016,Texas,1,0
159318,2016,Texas,0,1
159319,2016,South Carolina,0,0
159320,2016,North Carolina,0,0
159321,2016,California,1,0
159322,2016,Florida,0,1
159323,2016,California,0,2
159324,2016,Texas,1,0
159325,2016,Illinois,0,1
159326,2016,Delaware,0,1
159327,2016,California,1,0
159328,2016,District of Columbia,1,1
159329,2016,Maryland,1,0
159330,2016,California,0,0
159331,2016,Kentucky,0,0
159332,2016,Georgia,0,3
159333,2016,Georgia,0,1
159334,2016,New Jersey,0,0
159335,2016,Iowa,0,1
159336,2016,Virginia,0,1
159337,2016,Florida,0,1
159338,2016,Virginia,0,1
159339,2016,Illinois,0,1
159340,2016,Illinois,0,1
159341,2016,Alabama,0,0
159342,2016,California,0,1
159343,2016,Ohio,0,0
159344,2016,Missouri,0,1
159345,2016,Texas,1,0
159346,2016,New York,0,0
159347,2016,West Virginia,0,0
159348,2016,Massachusetts,0,0
159349,2016,Illinois,0,0
159350,2016,Texas,0,1
159351,2016,Hawaii,0,2
159352,2016,Ohio,0,3
159353,2016,Connecticut,0,0
159354,2016,Pennsylvania,0,1
159355,2016,Nebraska,0,0
159356,2016,California,0,2
159357,2016,Georgia,0,0
159358,2016,New York,0,1
159359,2016,Ohio,0,0
159360,2016,Colorado,0,0
159361,2016,Colorado,0,0
159362,2016,New Jersey,1,1
159363,2016,Indiana,0,0
159364,2016,Indiana,0,0
159365,2016,New Jersey,0,0
159366,2016,Arizona,1,2
159367,2016,Maine,0,0
159368,2016,Maryland,0,2
159369,2016,Indiana,0,1
159370,2016,Illinois,0,0
159371,2016,Michigan,0,1
159372,2016,Ohio,0,1
159373,2016,Kansas,0,0
159374,2016,Michigan,0,1
159375,2016,Washington,0,2
159376,2016,North Carolina,0,0
159377,2016,Texas,0,1
159378,2016,Georgia,0,1
159379,2016,Virginia,1,1
159380,2016,Louisiana,0,0
159381,2016,Ohio,0,0
159382,2016,Louisiana,0,0
159383,2016,Louisiana,0,1
159384,2016,Louisiana,0,1
159385,2016,Louisiana,0,0
159386,2016,California,1,0
159387,2016,Indiana,1,0
159388,2016,New Mexico,0,0
159389,2016,Illinois,0,0
159390,2016,Massachusetts,1,0
159391,2016,Michigan,0,1
159392,2016,Missouri,1,0
159393,2016,California,0,1
159394,2016,Massachusetts,0,0
159395,2016,North Carolina,0,1
159396,2016,Texas,0,0
159397,2016,Ohio,0,1
159398,2016,Ohio,0,1
159399,2016,Ohio,0,1
159400,2016,North Carolina,0,1
159401,2016,Iowa,0,0
159402,2016,Utah,0,0
159403,2016,Oregon,0,2
159404,2016,Oregon,0,0
159405,2016,Mississippi,0,0
159406,2016,Indiana,1,0
159407,2016,West Virginia,0,0
159408,2016,Illinois,0,0
159409,2016,Massachusetts,0,0
159410,2016,North Carolina,0,0
159411,2016,North Carolina,0,1
159412,2016,Tennessee,0,0
159413,2016,Texas,0,1
159414,2016,Illinois,0,2
159415,2016,Illinois,0,1
159416,2016,Missouri,0,0
159417,2016,Louisiana,0,1
159418,2016,Kentucky,1,0
159419,2016,North Carolina,0,0
159420,2016,Michigan,0,1
159421,2016,Florida,0,0
159422,2016,Florida,0,1
159423,2016,Florida,0,0
159424,2016,Florida,0,0
159425,2016,Virginia,0,1
159426,2016,Florida,0,1
159427,2016,Florida,0,0
159428,2016,Florida,0,0
159429,2016,Illinois,0,1
159430,2016,Florida,0,0
159431,2016,Florida,0,0
159432,2016,Illinois,0,1
159433,2016,Florida,0,0
159434,2016,Texas,0,0
159435,2016,Missouri,1,0
159436,2016,California,1,3
159437,2016,New York,1,0
159438,2016,Georgia,0,0
159439,2016,Alabama,0,0
159440,2016,New York,0,0
159441,2016,Florida,0,0
159442,2016,Minnesota,0,0
159443,2016,Pennsylvania,0,2
159444,2016,Kansas,0,0
159445,2016,Ohio,0,1
159446,2016,Pennsylvania,0,0
159447,2016,Ohio,1,0
159448,2016,Rhode Island,0,1
159449,2016,New York,0,0
159450,2016,Maine,0,0
159451,2016,New Jersey,0,1
159452,2016,Tennessee,0,1
159453,2016,South Carolina,0,1
159454,2016,New York,0,0
159455,2016,Minnesota,0,0
159456,2016,Florida,0,0
159457,2016,Pennsylvania,0,0
159458,2016,Florida,1,0
159459,2016,Ohio,0,0
159460,2016,Illinois,0,0
159461,2016,Connecticut,0,0
159462,2016,Illinois,0,0
159463,2016,Illinois,0,0
159464,2016,Georgia,0,1
159465,2016,South Carolina,0,0
159466,2016,Louisiana,1,0
159467,2016,Illinois,1,0
159468,2016,Tennessee,0,1
159469,2016,Texas,1,1
159470,2016,Alabama,1,0
159471,2016,Alabama,0,0
159472,2016,Wisconsin,0,0
159473,2016,Massachusetts,0,0
159474,2016,Massachusetts,0,1
159475,2016,New Jersey,1,0
159476,2016,Massachusetts,0,1
159477,2016,Florida,0,0
159478,2016,Alabama,1,0
159479,2016,Georgia,0,1
159480,2016,New York,0,0
159481,2016,Georgia,0,1
159482,2016,Virginia,0,1
159483,2016,Virginia,1,1
159484,2016,Illinois,0,2
159485,2016,Virginia,0,1
159486,2016,Illinois,0,1
159487,2016,Georgia,0,1
159488,2016,Illinois,0,1
159489,2016,New York,0,0
159490,2016,Arkansas,1,0
159491,2016,New York,0,0
159492,2016,New Jersey,1,0
159493,2016,Illinois,0,1
159494,2016,Texas,0,1
159495,2016,Pennsylvania,0,0
159496,2016,Illinois,0,1
159497,2016,Georgia,0,1
159498,2016,Illinois,0,1
159499,2016,Massachusetts,0,0
159500,2016,Illinois,1,0
159501,2016,West Virginia,1,0
159502,2016,Alaska,0,0
159503,2016,Ohio,1,1
159504,2016,Massachusetts,0,0
159505,2016,Louisiana,0,1
159506,2016,New Jersey,1,0
159507,2016,Alabama,0,1
159508,2016,Louisiana,0,0
159509,2016,North Carolina,0,0
159510,2016,Texas,0,1
159511,2016,Illinois,0,1
159512,2016,Michigan,1,0
159513,2016,Illinois,1,0
159514,2016,Illinois,0,1
159515,2016,Texas,0,1
159516,2016,Ohio,0,0
159517,2016,Indiana,0,1
159518,2016,Texas,0,0
159519,2016,Virginia,1,0
159520,2016,Virginia,1,0
159521,2016,Indiana,0,0
159522,2016,Tennessee,1,0
159523,2016,California,1,0
159524,2016,South Carolina,0,0
159525,2016,Florida,0,0
159526,2016,Florida,0,0
159527,2016,Florida,0,0
159528,2016,Florida,0,0
159529,2016,Alabama,1,0
159530,2016,Indiana,0,1
159531,2016,Florida,0,1
159532,2016,Florida,0,0
159533,2016,Tennessee,1,0
159534,2016,Tennessee,0,1
159535,2016,Arkansas,0,2
159536,2016,Tennessee,0,1
159537,2016,Kansas,1,0
159538,2016,California,1,0
159539,2016,Louisiana,1,0
159540,2016,Tennessee,1,0
159541,2016,Illinois,0,1
159542,2016,New Jersey,0,0
159543,2016,Florida,0,3
159544,2016,South Carolina,0,1
159545,2016,Florida,0,0
159546,2016,Texas,0,0
159547,2016,North Carolina,2,0
159548,2016,Iowa,0,0
159549,2016,North Carolina,1,0
159550,2016,Michigan,0,1
159551,2016,Virginia,0,1
159552,2016,Georgia,0,0
159553,2016,Michigan,0,1
159554,2016,Ohio,1,0
159555,2016,Colorado,0,0
159556,2016,Kansas,0,0
159557,2016,Wisconsin,0,1
159558,2016,Wisconsin,0,0
159559,2016,South Carolina,0,1
159560,2016,Kentucky,0,1
159561,2016,Pennsylvania,0,1
159562,2016,California,1,1
159563,2016,South Carolina,1,0
159564,2016,Indiana,0,0
159565,2016,Kentucky,1,0
159566,2016,Michigan,0,0
159567,2016,Colorado,0,0
159568,2016,Iowa,0,0
159569,2016,Louisiana,0,0
159570,2016,Tennessee,1,0
159571,2016,Mississippi,1,0
159572,2016,Illinois,1,0
159573,2016,Georgia,0,1
159574,2016,Arkansas,0,1
159575,2016,Florida,0,0
159576,2016,Georgia,0,1
159577,2016,Oregon,0,1
159578,2016,Alabama,0,1
159579,2016,Massachusetts,0,0
159580,2016,Tennessee,0,3
159581,2016,New York,1,0
159582,2016,Tennessee,0,1
159583,2016,Minnesota,0,1
159584,2016,Ohio,1,0
159585,2016,Florida,0,0
159586,2016,Maine,0,1
159587,2016,South Dakota,0,1
159588,2016,Colorado,1,0
159589,2016,Virginia,1,0
159590,2016,Tennessee,1,0
159591,2016,Illinois,0,1
159592,2016,Texas,1,0
159593,2016,Tennessee,0,0
159594,2016,Minnesota,1,0
159595,2016,Minnesota,0,0
159596,2016,California,0,0
159597,2016,North Carolina,0,1
159598,2016,Louisiana,0,1
159599,2016,California,0,1
159600,2016,Washington,0,0
159601,2016,Massachusetts,0,1
159602,2016,Virginia,0,0
159603,2016,Illinois,0,1
159604,2016,Massachusetts,0,0
159605,2016,Louisiana,0,0
159606,2016,Illinois,0,1
159607,2016,Florida,0,0
159608,2016,Alabama,0,0
159609,2016,Massachusetts,0,1
159610,2016,Missouri,1,1
159611,2016,Arkansas,0,1
159612,2016,Pennsylvania,0,1
159613,2016,Oklahoma,0,0
159614,2016,West Virginia,0,0
159615,2016,West Virginia,0,3
159616,2016,Delaware,0,0
159617,2016,Louisiana,0,0
159618,2016,Kentucky,0,2
159619,2016,Arkansas,1,0
159620,2016,Louisiana,1,0
159621,2016,California,0,1
159622,2016,Indiana,0,1
159623,2016,Nebraska,0,0
159624,2016,Nebraska,0,0
159625,2016,Nebraska,0,1
159626,2016,North Carolina,0,1
159627,2016,Pennsylvania,0,1
159628,2016,Illinois,0,1
159629,2016,Ohio,0,2
159630,2016,Washington,0,0
159631,2016,Maryland,0,1
159632,2016,New Mexico,1,0
159633,2016,Nevada,1,0
159634,2016,Florida,1,0
159635,2016,Alabama,1,0
159636,2016,Arkansas,0,1
159637,2016,Missouri,0,0
159638,2016,California,1,1
159639,2016,Ohio,1,0
159640,2016,Iowa,1,0
159641,2016,Indiana,1,0
159642,2016,Florida,1,0
159643,2016,Florida,0,0
159644,2016,Florida,1,0
159645,2016,New Mexico,0,0
159646,2016,Tennessee,1,0
159647,2016,Kentucky,1,0
159648,2016,Alabama,0,0
159649,2016,North Carolina,0,0
159650,2016,Florida,0,0
159651,2016,Georgia,0,0
159652,2016,Florida,0,0
159653,2016,Illinois,1,0
159654,2016,Alaska,1,0
159655,2016,Maryland,0,0
159656,2016,Georgia,0,1
159657,2016,Georgia,0,1
159658,2016,Indiana,1,0
159659,2016,Massachusetts,0,0
159660,2016,California,0,0
159661,2016,Colorado,0,0
159662,2016,Texas,0,0
159663,2016,Texas,0,1
159664,2016,New York,0,0
159665,2016,Louisiana,0,1
159666,2016,Kentucky,1,0
159667,2016,North Carolina,0,0
159668,2016,Florida,0,1
159669,2016,Pennsylvania,1,1
159670,2016,New York,0,0
159671,2016,Michigan,0,1
159672,2016,New Jersey,0,6
159673,2016,Tennessee,0,0
159674,2016,West Virginia,2,0
159675,2016,New York,0,1
159676,2016,Virginia,1,0
159677,2016,Mississippi,0,1
159678,2016,Illinois,0,0
159679,2016,Ohio,0,0
159680,2016,South Carolina,1,0
159681,2016,North Carolina,0,1
159682,2016,Massachusetts,0,0
159683,2016,South Carolina,0,0
159684,2016,Ohio,0,1
159685,2016,Wisconsin,0,1
159686,2016,Michigan,0,1
159687,2016,Kentucky,1,0
159688,2016,Pennsylvania,0,2
159689,2016,California,1,0
159690,2016,North Carolina,0,1
159691,2016,Kansas,0,1
159692,2016,Alabama,1,0
159693,2016,Alabama,0,0
159694,2016,Alabama,0,1
159695,2016,North Carolina,0,1
159696,2016,Ohio,0,1
159697,2016,Washington,0,1
